index	study_id	id	author	year	group	group_id	group_desc	url	country	region	city	time_MAX	time_50	time_MIN	detailed_time	exp_dur	fu_dur	age_base	age_SD	days_ps	days_cat	yrs_ps	stroke_type	nihss_base	mmse_base	mMmse_base	fim_base	brunstrom_base	frenchay_base	fac_base	barthel_base	mBarthel_base	motricity_base	BBS_base	BBT_base	gcs_base	MAS_base	sis_base	rivermead_base	ashworth_base	mAshworth_base	rankin_base	bdi_base	cesd_base	OPS_base	terminal_dropout	outcome_name	fma_outcome	speed_outcome	SCOAR_outcome	p_outcome_stated	itt_analysis	base_n	base_m	base_sd	difference_score	term_n	term_m	term_sd	diff_base	diff_term	fu_n	fu_m	fu_sd	est_corr	term_diff	term_s_diff	fu_diff	fu_s_diff	term_d	fu_d	j_corr_factor	term_g	fu_g	term_Vd	fu_Vd	term_Vg	fu_Vg
472	134	peurala2005	peurala	2005	ctrl	301	overground walking + CPT	http://www.ncbi.nlm.nih.gov/pubmed/16084808	finland		kuopio	20.4	20.4	20.4	3	21		52.3	6.8	1460	>1year	4	1							4.13																0	10mwt MAX		speed	lohse	0	0	15	39.5	25.5	0	15	32.1	15.9			14			0.5	-7.4	21.24923528		25.5	0.348247826		0.945454545	0.32925249		0.070709218		0.06320586	
473	134	peurala2005	peurala	2005	exp	302	BWS gait training + CPT	http://www.ncbi.nlm.nih.gov/pubmed/16084808	finland		kuopio	20.4	20.4	20.4	3	21		51.2	7.9	876	>1year	2.4	1							4																0	10mwt MAX		speed	lohse	0	0	15	39.6	35.4	0	15	30.3	23.6			14			0.5	-9.3	30.08421513		35.4	0.309132213		0.945454545	0.292270456		0.069852091		0.062439687	
474	134	peurala2005	peurala	2005	exp	303	BWS gait training with stimulation + CPT	http://www.ncbi.nlm.nih.gov/pubmed/16084808	finland		kuopio	20.4	20.4	20.4	3	21		53.3	8.9	949	>1year	2.6	1							4.1																0	10mwt MAX		speed	lohse	0	0	15	44	36.2	0	15	35.9	29.9			15			0.5	-8.1	33.1997741		36.2	0.243977564		0.945454545	0.230669697		0.068650835		0.061365903	
475	134	peurala2005	peurala	2005	ctrl	301	overground walking + CPT	http://www.ncbi.nlm.nih.gov/pubmed/16084808	finland		kuopio	20.4	20.4	20.4	3	21		52.3	6.8	1460	>1year	4	1							4.13																0	6minwt			USU	0	0	15	111.8	57.3	0	15	135.1	67.9						0.5	23.3	62.8239604		57.3	0.370877605		0.945454545	0.350647918		0.071251673		0.063690752	
476	134	peurala2005	peurala	2005	exp	302	BWS gait training + CPT	http://www.ncbi.nlm.nih.gov/pubmed/16084808	finland		kuopio	20.4	20.4	20.4	3	21		51.2	7.9	876	>1year	2.4	1							4																0	6minwt			USU	0	0	14	152.3	89.6	0	14	177.5	111.5						0.5	25.2	101.1444759		89.6	0.249148555		0.941176471	0.234492758		0.073645536		0.065236184	
477	134	peurala2005	peurala	2005	exp	303	BWS gait training with stimulation + CPT	http://www.ncbi.nlm.nih.gov/pubmed/16084808	finland		kuopio	20.4	20.4	20.4	3	21		53.3	8.9	949	>1year	2.6	1							4.1																0	6minwt			USU	0	0	15	127.1	87.2	0	15	151.7	97.4						0.5	24.6	92.44079186		87.2	0.266116284		0.945454545	0.25160085		0.069027263		0.061702386	
478	135	piron2007	piron	2007	ctrl	304	CPT	http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=4362151&tag=1	italy		venice	30	30	30	1	42		61.2	6.6	78	<90days	0.21369863	1																								fim			lohse	1	0	13	88.2	30	0	13	95.9	28.3						0.5	7.7	29.16239016		30	0.264038714		0.936170213	0.247185179		0.079604479		0.069766533	
479	135	piron2007	piron	2007	exp	305	reinforcing practice in a virtual environment + CPT	http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=4362151&tag=1	italy		venice	30	30	30	1	42		61.5	9.4	75	<90days	0.205479452	1																								fim			lohse	1	0	25	93.4	28.6	0	15	110.2	13.9						0.5	16.8	24.24435908		28.6	0.692944695		0.968421053	0.671062231		0.049603447		0.046520064	
480	135	piron2007	piron	2007	ctrl	304	CPT	http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=4362151&tag=1	italy		venice	30	30	30	1	42		61.2	6.6	78	<90days	0.21369863	1																								fma-ue	fma		USU	1	0	13	42	12.3	0	13	45.4	9.3						0.5	3.4	10.90366911		12.3	0.311821642		0.936170213	0.291918133		0.080662798		0.070694059	
481	135	piron2007	piron	2007	exp	305	reinforcing practice in a virtual environment + CPT	http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=4362151&tag=1	italy		venice	30	30	30	1	42		61.5	9.4	75	<90days	0.205479452	1																								fma-ue	fma		USU	1	0	25	43.7	8.3	0	25	51.4	9.8						0.5	7.7	9.081024171		8.3	0.84792198		0.968421053	0.821145497		0.054379434		0.050999172	
482	136	piron2009	piron	2009	ctrl	306	CPT for the upper limb	http://www.ncbi.nlm.nih.gov/pubmed/19841835	italy		venice	20	20	20	1	30	60	64.4		357	<1year	0.978082192	1																	1.3							fma-ue	fma		lohse	1	0	18	47.3	4.6	0	18	49.5	4.8			18	48.8	5.1	0.5	2.2	4.701063709	1.5	4.856439025	0.467979193	0.308868286	0.955223881	0.447024901	0.295038363	0.061639015	0.058205545	0.056242683	0.053109804
483	136	piron2009	piron	2009	exp	307	VR based telerehabilitation	http://www.ncbi.nlm.nih.gov/pubmed/19841835	italy		venice	20	20	20	1	30	60	66		441	>1year	1.208219178	1																	2.4							fma-ue	fma		lohse	1	0	18	48.5	7.8	0	18	53.6	7.7			18	53.1	7.3	0.5	5.1	7.750161289	4.6	7.554137939	0.658050821	0.608937782	0.955223881	0.628585859	0.581671911	0.067584191	0.065855701	0.061667375	0.060090209
484	137	piron2010	piron	2010	ctrl	308	CPT	http://www.ncbi.nlm.nih.gov/pubmed/20581337	italy		venice	20	20	20	1	28		62.2		453	>1year	1.24109589	1				104																			3	fma-ue	fma		lohse	1	1	23	43.9	9.7	0	23	46.5	9.7						0.5	2.6	9.7		9.7	0.268041237		0.965517241	0.258798436		0.045040133		0.041987472	
485	137	piron2010	piron	2010	exp	309	training in a virtual environment with reinforcement 	http://www.ncbi.nlm.nih.gov/pubmed/20581337	italy		venice	20	20	20	1	28		58.8		462	>1year	1.265753425	1				113																			0	fma-ue	fma		lohse	1	1	27	42.4	11.3	0	27	49.7	10.1						0.5	7.3	10.71680923		11.3	0.681172898		0.970873786	0.661332911		0.045629565		0.043010241	
486	138	platz2005	platz	2005	ctrl	310	CPT with no augmented therapy time	http://www.ncbi.nlm.nih.gov/pubmed/16250190	germany		berlin					28		60.9		32.2	<90days	0.088219178	1								78							27.9		0.5						0	fma-ue	fma		lohse	1	1	20	22.8	11.2	0	20	31.6	15.7						0.5	8.8	13.63689847		11.2	0.645308023		0.96	0.619495702		0.060410561		0.055674373	
487	138	platz2005	platz	2005	exp	311	CPT + impairment oriented training	http://www.ncbi.nlm.nih.gov/pubmed/16250190	germany		berlin					28		62.5		43.4	<90days	0.11890411	1								70							29.9		0.6						1	fma-ue	fma		lohse	1	1	20	22.8	9.1	0	20	35.4	15.7						0.5	12.6	12.83160161		9.1	0.981950685		0.96	0.942672658		0.074105679		0.068295794	
488	138	platz2005	platz	2005	exp	312	CPT + bobath therapy	http://www.ncbi.nlm.nih.gov/pubmed/16250190	germany		berlin					28		60.6		45.5	<90days	0.124657534	1								77							30.6		0.5						1	fma-ue	fma		lohse	1	1	20	22.8	10.5	0	20	30	16.4						0.5	7.2	13.76971314		10.5	0.52288671		0.96	0.501971241		0.056835263		0.052379378	
489	139	platz2009	platz	2009	ctrl	313	passive therapy with inflatable splints + CPT	http://www.ncbi.nlm.nih.gov/pubmed/19541918	germany		greifswald					28	56	56.7		35.7	<90days	0.097808219	1	3.6																1.3						2	fma-ue	fma		lohse	1	1	51			0	49					45			0.5							0.984924623						
490	139	platz2009	platz	2009	ctrl	314	individualized best conventional therapy + CPT	http://www.ncbi.nlm.nih.gov/pubmed/19541918	germany		greifswald					28	56	59.5		31.5	<90days	0.08630137	1	3.9																1.3						1	fma-ue	fma		lohse	1	1	49			0	48					48			0.5							0.984293194						
491	139	platz2009	platz	2009	exp	315	standardized impairment oriented training + CPT	http://www.ncbi.nlm.nih.gov/pubmed/19541918	germany		greifswald					28	56	58		31.5	<90days	0.08630137	1	4																1						1	fma-ue	fma		lohse	1	1	48			0	47					46			0.5							0.983957219						
492	140	pohl2002	pohl	2002	ctrl	316	conventional gait training	http://www.ncbi.nlm.nih.gov/pubmed/11823669	germany		kreischa	15	15	15	1	28		61.6		112.7	<1year	0.308767123	1		<26					>3										0.1						0	10mwt SSV		speed	lohse	0	0	20	0.66	0.42	0	20	0.97	0.64			20			0.5	0.31	0.541294744		0.42	0.572700924		0.96	0.549792887		0.058199659		0.053636805	
493	140	pohl2002	pohl	2002	exp	317	structured speed dependent treadmill training	http://www.ncbi.nlm.nih.gov/pubmed/11823669	germany		kreischa	12	12	12	1	28		58.2		113.4	<1year	0.310684932	1		<26					>3										0.3						0	10mwt SSV		speed	lohse	0	0	20	0.61	0.32	0	20	1.63	0.8			20			0.5	1.02	0.609261848		0.32	1.674157019		0.96	1.607190738		0.120070043		0.110656552	
494	140	pohl2002	pohl	2002	exp	318	limited progressive treadmill training	http://www.ncbi.nlm.nih.gov/pubmed/11823669	germany		kreischa	12	12	12	1	28		57.1		117.6	<1year	0.322191781	1		<26					>3										0.1						0	10mwt SSV		speed	lohse	0	0	20	0.66	0.39	0	20	1.22	0.74			20			0.5	0.56	0.591481192		0.39	0.946775668		0.96	0.908904641		0.072409604		0.066732691	
495	141	pohl2007	pohl	2007	ctrl	319	physiotherapy every week day	http://www.ncbi.nlm.nih.gov/pubmed/17213237	germany		berlin	11.3	11.3	11.3	4	28	208	64	11.6	31.5	<90days	0.08630137	1							1.19	36.8															6	fac			lohse	1	1	78	1.2	1.1	0	72	2.1	1.5			64	2.6	1.8	0.5	0.9	1.307256256	1.4	1.457223387	0.688464864	0.960731218	0.990228013	0.681737194	0.951342965	0.015858871	0.018737208	0.01555044	0.018372798
496	141	pohl2007	pohl	2007	exp	320	mixed pure locomotor training with physiotherapy	http://www.ncbi.nlm.nih.gov/pubmed/17213237	germany		berlin	13.5	13.5	13.5	4	28	208	62.3	12	29.4	<90days	0.080547945	1							0.99	37.9															5	fac			lohse	1	1	77	0.99	0.88	0	72	3.2	1.4			64	3.8	1.7	0.5	2.21	1.160619117	2.81	1.316536769	1.904156125	2.134387786	0.99009901	1.885303094	2.113255234	0.036531237	0.042568904	0.035811428	0.041730128
497	141	pohl2007	pohl	2007	ctrl	319	physiotherapy every week day	http://www.ncbi.nlm.nih.gov/pubmed/17213237	germany		berlin	11.3	11.3	11.3	4	28	208	64	11.6	31.5	<90days	0.08630137	1							1.19	36.8															6	10mwt		speed	USU	1	1	78	0.14	0.19	0	72	0.32	0.36	0	0	64	0.36	0.42	0.5	0.18	0.284525447	0.22	0.315015873	0.632632343	0.698377508	0.990228013	0.626450268	0.691552972	0.015386049	0.015946995	0.015086814	0.01563685
498	141	pohl2007	pohl	2007	exp	320	mixed pure locomotor training with physiotherapy	http://www.ncbi.nlm.nih.gov/pubmed/17213237	germany		berlin	13.5	13.5	13.5	4	28	208	62.3	12	29.4	<90days	0.080547945	1							0.99	37.9															5	10mwt		speed	USU	1	1	77	0.13	0.17	0	72	0.44	0.47	0	0	64	0.53	0.31	0.5	0.31	0.348761658	0.4	0.243634057	0.888859177	1.641806586	0.99009901	0.880058591	1.625551075	0.018117342	0.030490447	0.017760359	0.029889665
499	141	pohl2007	pohl	2007	ctrl	319	physiotherapy every week day	http://www.ncbi.nlm.nih.gov/pubmed/17213237	germany		berlin	11.3	11.3	11.3	4	28	208	64	11.6	31.5	<90days	0.08630137	1							1.19	36.8															6	6minwt			USU	1	1	78	32.9	49.9	0	72	92.5	104.9	0	0	64	112.1	127.7	0.5	59.6	81.08285219	79.2	93.31551854	0.73505061	0.848733429	0.990228013	0.727867705	0.840439617	0.016283971	0.017438131	0.015967272	0.017098986
500	141	pohl2007	pohl	2007	exp	320	mixed pure locomotor training with physiotherapy	http://www.ncbi.nlm.nih.gov/pubmed/17213237	germany		berlin	13.5	13.5	13.5	4	28	208	62.3	12	29.4	<90days	0.080547945	1							0.99	37.9															5	6minwt			USU	1	1	77	32.3	49.3	0	72	134.4	125.5	0	0	64	165.5	152.5	0.5	102.1	94.14798707	133.2	108.9472511	1.08446291	1.222610012	0.99009901	1.073725653	1.210504962	0.020623765	0.022693346	0.020217395	0.022246197
501	142	pomeroy2001	pomeroy	2001	ctrl	321	usual daily activities without weighted garments	http://cre.sagepub.com/content/15/4/390.abstract	uk		manchester					42							0																								bbs			lohse	1	0	12			0	12					12			0.5							0.930232558						
502	142	pomeroy2001	pomeroy	2001	exp	322	usual daily activities while wearing weighted garments	http://cre.sagepub.com/content/15/4/390.abstract	uk		manchester					42							0																								bbs			lohse	1	0	12			0	12					12			0.5							0.930232558						
503	142	pomeroy2001	pomeroy	2001	ctrl	321	usual daily activities without weighted garments	http://cre.sagepub.com/content/15/4/390.abstract	uk		manchester					42							0																								gait speed		speed	USU	1	0	12	0.8	0.35	0	11	0.83	0.37						0.5	0.03	0.35966254		0.35	0.083411522		0.930232558	0.077592114		0.083623228		0.072361907	
504	142	pomeroy2001	pomeroy	2001	exp	322	usual daily activities while wearing weighted garments	http://cre.sagepub.com/content/15/4/390.abstract	uk		manchester					42							0																								gait speed		speed	USU	1	0	12	0.82	0.37	0	11	0.88	0.39						0.5	0.06	0.379655232		0.37	0.158038122		0.930232558	0.147012207		0.084374002		0.073011576	
505	143	popovic2003	popovic	2003	ctrl	323	low functioning patients in conventional therapy	http://www.ncbi.nlm.nih.gov/pubmed/15080229	denmark		aalborg					21	182	58.7		44.3	<90days	0.121369863	1																	2.6						0	upper extremity function test			lohse	0	0	6	0	0	0	6	0.2	0.1			6	1.5	0.9	0.5	0.2	0.1	1.5	0.9	2	1.666666667	0.842105263	1.684210526	1.403508772	0.5	0.398148148	0.354570637	0.282343285
506	143	popovic2003	popovic	2003	ctrl	324	high functioning patients in conventional therapy	http://www.ncbi.nlm.nih.gov/pubmed/15080229	denmark		aalborg					21	182	69.25		51.6	<90days	0.141369863	1																	2.63						0	upper extremity function test			lohse	0	0	8	4.9	1.3	0	8	9.6	6.3			8	15.4	7.6	0.5	4.7	4.548626166	10.5	5.452063829	1.033279023	1.925876206	0.888888889	0.918470242	1.71188996	0.191729096	0.356812447	0.151489656	0.281925884
507	143	popovic2003	popovic	2003	exp	325	low functioning patients in CPT + FES task based training	http://www.ncbi.nlm.nih.gov/pubmed/15080229	denmark		aalborg					21	182	58.5		43.2	<90days	0.118356164	1																	2.7						0	upper extremity function test			lohse	0	0	6	0	0	0	6	1.9	1.1			6	4.9	3.1	0.5	1.9	1.1	4.9	3.1	1.727272727	1.580645161	0.842105263	1.454545455	1.33106961	0.415289256	0.374869927	0.294498752	0.265835738
508	143	popovic2003	popovic	2003	exp	326	high functioning patients in CPT + FES task oriented training	http://www.ncbi.nlm.nih.gov/pubmed/15080229	denmark		aalborg					21	182	60.13		50.75	<90days	0.139041096	1																	2.4						0	upper extremity function test			lohse	0	0	8	5.8	4.3	0	8	18.8	10.9			8	29.9	9.7	0.5	13	8.285529555	24.1	7.502666193	1.569000498	3.212191424	0.888888889	1.39466711	2.855281266	0.27886016	0.769885859	0.220333954	0.608304876
509	144	rabadi2008	rabadi	2008	ctrl	327	conventional occupational and physical therapy	http://www.ncbi.nlm.nih.gov/pubmed/19052246	usa	OK	oklahoma city	74	74	74	1	30.95		67.8	12.66	22.5	<90days	0.061643836	1		16		40.3						6.1								1					0	fma - shoulder elbow scale	fma		lohse	1	0	10	5.2	6.56	0	10	9.05	6.039950331						0.5	3.85	6.305339008		6.56	0.610593656		0.914285714	0.558257057		0.118641231		0.099174384	
510	144	rabadi2008	rabadi	2008	exp	328	robot assisted therapy	http://www.ncbi.nlm.nih.gov/pubmed/19052246	usa	OK	oklahoma city	85.85	85.85	85.85	1	36.32		79.5	6.17	19	<90days	0.052054795	1		16.56		34.6						5.9								1					0	fma - shoulder elbow scale	fma		lohse	1	0	10	5.8	3.79	0	10	8.03	5.565608682						0.5	2.23	4.761307594		3.79	0.468358735		0.914285714	0.4282137		0.110967995		0.092760185	
511	144	rabadi2008	rabadi	2008	exp	329	arm ergometer training	http://www.ncbi.nlm.nih.gov/pubmed/19052246	usa	OK	oklahoma city	82.7	82.7	82.7	1	34.92		69.2	10.22	22.2	<90days	0.060821918	1		17		42.3						9.4								1.2					0	fma - shoulder elbow scale	fma		lohse	1	0	10	7.8	4.18	0	10	6.92	4.490434277						0.5	-0.88	4.337994929		4.18	-0.202858697		0.914285714	-0.185470809		0.102057583		0.085311808	
512	144	rabadi2008	rabadi	2008	ctrl	327	conventional occupational and physical therapy	http://www.ncbi.nlm.nih.gov/pubmed/19052246	usa	OK	oklahoma city	74	74	74	1	30.95		67.8	12.66	22.5	<90days	0.061643836	1		16		40.3						6.1								1					0	fma-wh			USU	1	0	10	2.5	5.52	0	10	3.89	2.05						0.5	1.39	4.163706282		5.52	0.333837189		0.914285714	0.305222573		0.105572363		0.088249878	
513	144	rabadi2008	rabadi	2008	exp	328	robot assisted therapy	http://www.ncbi.nlm.nih.gov/pubmed/19052246	usa	OK	oklahoma city	85.85	85.85	85.85	1	36.32		79.5	6.17	19	<90days	0.052054795	1		16.56		34.6						5.9								1					0	fma-wh			USU	1	0	10	2.2	6.96	0	10	3.02	1.83						0.5	0.82	5.088737564		6.96	0.161140163		0.914285714	0.147328149		0.101298308		0.084677116	
514	144	rabadi2008	rabadi	2008	exp	329	arm ergometer training	http://www.ncbi.nlm.nih.gov/pubmed/19052246	usa	OK	oklahoma city	82.7	82.7	82.7	1	34.92		69.2	10.22	22.2	<90days	0.060821918	1		17		42.3						9.4								1.2					0	fma-wh			USU	1	0	10	1.3	2.5	0	10	4.7	1.5						0.5	3.4	2.061552813		2.5	1.64924225		0.914285714	1.507878629		0.236		0.197276735	
515	145	ribeiro2013	ribeiro	2013	exp	330	"PNF therapy, no other gait therapies given"	http://www.ncbi.nlm.nih.gov/pubmed/23172402	brasil		natal	6	6	6	1	28		58.33	8.94	593.1	>1year	1.624931507	1	6.44			68			3.22											1.33					2	STREAM			lohse	0	0	9	66.2	17.8	0	9	74.6	18.2			9			0.5	8.4	18.00111108		17.8	0.466637863		0.903225806	0.42147936		0.123208383		0.100515476	
516	145	ribeiro2013	ribeiro	2013	exp	331	body weight supported treadmill training	http://www.ncbi.nlm.nih.gov/pubmed/23172402	brasil		natal	6	6	6	1	28		56.45	8.31	1000.8	>1year	2.741917808	1	4.72			68.3			3.72											1.36					1	STREAM			lohse	0	0	11	63.8	24.9	0	11	70	24.6			11			0.5	6.2	24.75045454		24.9	0.25050045		0.923076923	0.231231185		0.093761385		0.079891358	
517	145	ribeiro2013	ribeiro	2013	exp	330	"PNF therapy, no other gait therapies given"	http://www.ncbi.nlm.nih.gov/pubmed/23172402	brasil		natal	6	6	6	1	28		58.33	8.94	593.1	>1year	1.624931507	1	6.44			68			3.22											1.33					2	10mwt		speed	USU	0	0	9	0.4	0.1	0	9	0.4	0.1						0.5	0	0.1		0.1	0		0.903225806	0		0.111111111		0.090646317	
518	145	ribeiro2013	ribeiro	2013	exp	331	body weight supported treadmill training	http://www.ncbi.nlm.nih.gov/pubmed/23172402	brasil		natal	6	6	6	1	28		56.45	8.31	1000.8	>1year	2.741917808	1	4.72			68.3			3.72											1.36					1	10mwt		speed	USU	0	0	11	0.5	0.2	0	11	0.5	0.2						0.5	0	0.2		0.2	0		0.923076923	0		0.090909091		0.077461001	
519	146	riccio2010	riccio	2010	ctrl	332	CPT up to the crossover point	http://www.ncbi.nlm.nih.gov/pubmed/20332722	italy		naples	45	45	45	1	21		60.17		51.31	<90days	0.140575342	1		>24								56.22														motricity index upper extremity			lohse	0	0	18	50.5		0	18	52							0.5	1.5						0.955223881						
520	146	riccio2010	riccio	2010	exp	333	CPT plus mental practice up to the cross over point	http://www.ncbi.nlm.nih.gov/pubmed/20332722	italy		naples	45	45	45	1	21		60.06		52.08	<90days	0.142684932	1		?24								56.72														motricity index upper extremity			lohse	0	0	18	51.5		0	18	60							0.5	8.5						0.955223881						
521	147	richards2004	richards	2004	exp	334	treadmill training and isokinetic exercise	http://www.ncbi.nlm.nih.gov/pubmed/15537991	canada	quebec	quebec city	39.1	39.1	39.1	2	56		62.9	12	52	<90days	0.142465753	1																							2	gait speed SSV		speed	lohse	1	1	32	26.51	14.22	0	32	52.77	33.25			32	62.17	34.94	0.5	26.26	25.57118398	35.66	26.67406981	1.026937197	1.336878859	0.975609756	1.001889948	1.304272057	0.047728125	0.059175704	0.045428317	0.056324287
522	147	richards2004	richards	2004	ctrl	335	CPT	http://www.ncbi.nlm.nih.gov/pubmed/15537991	canada	quebec	quebec city	44.9	44.9	44.9	2	56		60.7	12	52.6	<90days	0.144109589	1																							1	gait speed SSV		speed	lohse	1	1	31	24.34	12.29	0	31	56.14	36.63			31	67.71	33.73	0.5	31.8	27.32033126	43.37	25.38461148	1.163968317	1.708515414	0.974789916	1.134624578	1.665443597	0.054110036	0.079339112	0.051416189	0.075389244
523	147	richards2004	richards	2004	exp	334	treadmill training and isokinetic exercise	http://www.ncbi.nlm.nih.gov/pubmed/15537991	canada	quebec	quebec city	39.1	39.1	39.1	2	56		62.9	12	52	<90days	0.142465753	1																							2	tug			USU	1	1	32	52	23	0	32	30	18	0	0	32	25	13	0.5	-22	20.65187643	-27	18.68154169	1.065278503	1.445276864	0.975609756	1.0392961	1.410026209	0.048981536	0.063887894	0.046621331	0.060809417
524	147	richards2004	richards	2004	ctrl	335	CPT	http://www.ncbi.nlm.nih.gov/pubmed/15537991	canada	quebec	quebec city	44.9	44.9	44.9	2	56		60.7	12	52.6	<90days	0.144109589	1																							1	tug			USU	1	1	31	55	27	0	31	32	20	0	0	31	23	13	0.5	-23	23.75920874	-32	21.1896201	0.968045706	1.51017337	0.974789916	0.943641192	1.472101773	0.047372782	0.069042316	0.045014346	0.065605071
525	147	richards2004	richards	2004	exp	334	treadmill training and isokinetic exercise	http://www.ncbi.nlm.nih.gov/pubmed/15537991	canada	quebec	quebec city	39.1	39.1	39.1	2	56		62.9	12	52	<90days	0.142465753	1																							2	fma-le			USU	1	1	32	20	5.5	0	30	22.5	7	0	0	32	23	7	0.5	2.5	6.269968102	3	6.294839156	0.398726111	0.476580882	0.975609756	0.389001084	0.464956959	0.033734102	0.034798896	0.032108604	0.03312209
526	147	richards2004	richards	2004	ctrl	335	CPT	http://www.ncbi.nlm.nih.gov/pubmed/15537991	canada	quebec	quebec city	44.9	44.9	44.9	2	56		60.7	12	52.6	<90days	0.144109589	1																							1	fma-le			USU	1	1	31	20	7.5	0	32	24.5	5.5	0	0	31	24.5	5.5	0.5	4.5	6.560250395	4.5	6.576473219	0.685949427	0.684257329	0.974789916	0.668656584	0.667007144	0.039847203	0.039809808	0.037863426	0.037827892
